Group,Subgroup,Student ID,Name
G-11,Subgroup 6,602,Alondra Santos
G-11,Subgroup 6,637,Sebastian Mitchell
G-11,Subgroup 6,633,Peiyu
G-11,Subgroup 6,617,Ethan Ong
G-11,Subgroup 7,612,Dylan Anderson
G-11,Subgroup 7,622,Julian Tan
G-11,Subgroup 7,606,Charlotte Thomas
G-11,Subgroup 7,628,Nguyen Hoang Khoa
G-11,Subgroup 7,642,Tian Yi
G-11,Subgroup 8,621,Jovian Tan
G-11,Subgroup 8,624,Kunal Tan
G-11,Subgroup 8,611,Dewi Astuti
G-11,Subgroup 8,631,Nora Zhang
G-11,Subgroup 8,643,Tyler Moore
G-11,Subgroup 9,644,Wesley Turner
G-11,Subgroup 9,630,Noah Wilson
G-11,Subgroup 9,625,Lian Liu
G-11,Subgroup 9,614,Ella Johnson
G-11,Subgroup 9,600,Aisha Fitria
G-11,Subgroup 10,645,William Carter
G-11,Subgroup 10,646,William Lim
G-11,Subgroup 10,609,Cleo Wang
G-11,Subgroup 10,627,Neha Kapoor
G-11,Subgroup 10,616,Ethan Lee
G-110,Subgroup 1,655,Anya Bogdanova
G-110,Subgroup 1,680,Nurul Izzah
G-110,Subgroup 1,665,Fatima Binti
G-110,Subgroup 1,664,Faisal Malik
G-110,Subgroup 1,671,Jia Wei
G-110,Subgroup 2,675,Mizuki Yamashita
G-110,Subgroup 2,651,Alaina Chang
G-110,Subgroup 2,688,Sarah Wang
G-110,Subgroup 2,683,Rajesh Desai
G-110,Subgroup 2,668,Jamal Bin Rahman
G-110,Subgroup 3,691,Sukanya Das
G-110,Subgroup 3,698,Yuna Takahashi
G-110,Subgroup 3,650,Akemi Watanabe
G-110,Subgroup 3,663,Eric Wong
G-110,Subgroup 3,692,Tobias Alonzo
G-110,Subgroup 4,653,Anjali Sharma
G-110,Subgroup 4,674,Madison Edwards
G-110,Subgroup 4,676,Nadia Binti
G-110,Subgroup 4,672,Kevin Ross
G-110,Subgroup 4,666,Gage Yang
G-110,Subgroup 5,682,Quang Vu
G-110,Subgroup 5,699,Zara Binti
G-110,Subgroup 5,657,Aubrey Davis
G-110,Subgroup 5,669,Jason Lam
G-110,Subgroup 5,686,Rohan Shah
G-110,Subgroup 6,660,Cheng Wu
G-110,Subgroup 6,697,Ying Mei
G-110,Subgroup 6,656,Ashlyn Wu
G-110,Subgroup 6,689,Shi Wei Lim
G-110,Subgroup 6,693,Vincent Lim
G-110,Subgroup 7,685,Rina Ahmad
G-110,Subgroup 7,661,Chloe Turner
G-110,Subgroup 7,662,Emma Black
G-110,Subgroup 7,677,Nash Tan
G-110,Subgroup 7,690,Silas Kim
G-110,Subgroup 8,652,Alana Lee
G-110,Subgroup 8,684,Riley Baker
G-110,Subgroup 8,659,Brianna Foster
G-110,Subgroup 8,678,Nashit Lee
G-110,Subgroup 8,687,Samuel Cook
G-110,Subgroup 9,658,Avery Chan
G-110,Subgroup 9,695,Wendy Chia
G-110,Subgroup 9,696,Wren Tsai
G-110,Subgroup 9,694,Wei Jun
G-110,Subgroup 9,667,Glenn Wong
G-110,Subgroup 10,673,Laila Thomas
G-110,Subgroup 10,681,Olga Reyes
G-110,Subgroup 10,679,Nora Alia
G-110,Subgroup 10,654,Anthony Liu
G-110,Subgroup 10,670,Jaxon Lee
G-111,Subgroup 1,721,Kartik Reddy
G-111,Subgroup 1,726,Mateo Huang
G-111,Subgroup 1,742,Tian Hua
G-111,Subgroup 1,736,Shreya Iyer
G-111,Subgroup 1,711,Gina Wong
G-111,Subgroup 2,730,Panshi
G-111,Subgroup 2,708,Dylan Wang
G-111,Subgroup 2,716,Hiroshi Matsumoto
G-111,Subgroup 2,705,Deena Binti Mohd
G-111,Subgroup 2,725,Manisha Gupta
G-111,Subgroup 3,747,Wang Ming
G-111,Subgroup 3,709,Ethan James
G-111,Subgroup 3,735,Shinichi Nakagawa
G-111,Subgroup 3,717,Hong Mei
G-111,Subgroup 3,723,Lily Scott
G-111,Subgroup 4,722,Liam Wright
G-111,Subgroup 4,710,Gideon Green
G-111,Subgroup 4,719,Jaxon Green
G-111,Subgroup 4,748,Willow Chen
G-111,Subgroup 4,704,Chandni Verma
G-111,Subgroup 5,745,Tyler Reddy
G-111,Subgroup 5,720,Jaxon Wu
G-111,Subgroup 5,715,Haruto Suzuki
G-111,Subgroup 5,746,Violet Perez
G-111,Subgroup 5,739,Sophie Mendoza
G-111,Subgroup 6,703,Caleb Gray
G-111,Subgroup 6,741,Thomas Harris
G-111,Subgroup 6,744,Tristan Young
G-111,Subgroup 6,713,Haojun
G-111,Subgroup 6,701,Aisha Ali
G-111,Subgroup 7,731,Parker Martin
G-111,Subgroup 7,706,Deng Jian
G-111,Subgroup 7,712,Hao Xun
G-111,Subgroup 7,728,Nisha Malhotra
G-111,Subgroup 7,707,Dewi Sari
G-111,Subgroup 8,700,Afreen Bukhari
G-111,Subgroup 8,729,Oliver Chan
G-111,Subgroup 8,727,Mila Cook
G-111,Subgroup 8,743,Trisha Joshi
G-111,Subgroup 8,734,Samira Khan
G-111,Subgroup 9,737,Silas Wu
G-111,Subgroup 9,749,Xiong Wei Tan
G-111,Subgroup 9,732,Penny Wong
G-111,Subgroup 9,702,Angela Lim
G-111,Subgroup 9,738,Siti Nurhaliza Binti Idris
G-111,Subgroup 10,740,Tae-Jin Kim
G-111,Subgroup 10,733,Raghav Reddy
G-111,Subgroup 10,718,Jasmine Rivera
G-111,Subgroup 10,724,Madison Bailey
G-111,Subgroup 10,714,Harper Tan
G-112,Subgroup 1,783,Penny Kwan
G-112,Subgroup 1,792,Sofia Khanna
G-112,Subgroup 1,754,Bridgette Villanueva
G-112,Subgroup 1,775,Lincoln Yang
G-112,Subgroup 1,759,Dong Chen
G-112,Subgroup 2,764,Farah Binti Ibrahim
G-112,Subgroup 2,765,Fatima Noor
G-112,Subgroup 2,786,Ritika Patel
G-112,Subgroup 2,784,Ravi Deshmukh
G-112,Subgroup 2,782,Owais Javed
G-112,Subgroup 3,766,Fern Adams
G-112,Subgroup 3,762,Emma Davis
G-112,Subgroup 3,773,Laila Shah
G-112,Subgroup 3,763,Fadli Hidayat
G-112,Subgroup 3,789,Ryuu Tanaka
G-112,Subgroup 4,774,Layla Reddy
G-112,Subgroup 4,767,Irene Cheung
G-112,Subgroup 4,781,Ngoc Ho
G-112,Subgroup 4,752,Ashton Lee
G-112,Subgroup 4,787,Rocco Ong
G-112,Subgroup 5,794,Talia Li
G-112,Subgroup 5,785,Riley Jackson
G-112,Subgroup 5,771,Keiko Mori
G-112,Subgroup 5,755,Caleb Mitchell
G-112,Subgroup 5,753,Bingqi
G-112,Subgroup 6,797,Uma Lopez
G-112,Subgroup 6,788,Rowena Mendoza
G-112,Subgroup 6,793,Sophia Moore
G-112,Subgroup 6,758,Chen Yu
G-112,Subgroup 6,799,Zeke Yang
G-112,Subgroup 7,750,Alice Wang
G-112,Subgroup 7,770,Katia Tan
G-112,Subgroup 7,778,Mai Le
G-112,Subgroup 7,772,Kyle Yip
G-112,Subgroup 7,791,Sanjay Kapoor
G-112,Subgroup 8,751,Asha Tan
G-112,Subgroup 8,760,Elena Brown
G-112,Subgroup 8,779,Maris Tsai
G-112,Subgroup 8,780,Min Zhang
G-112,Subgroup 8,768,Jackson Yang
G-112,Subgroup 9,757,Charlotte Robinson
G-112,Subgroup 9,790,Sakura Watanabe
G-112,Subgroup 9,761,Ella Zhao
G-112,Subgroup 9,796,Theo Cooper
G-112,Subgroup 9,769,Jagdeep Singh
G-112,Subgroup 10,777,Mackenzie Russell
G-112,Subgroup 10,798,Ursula Turner
G-112,Subgroup 10,776,Linda Thomas
G-112,Subgroup 10,756,Cameron Tan
G-112,Subgroup 10,795,Tarun Nair
G-113,Subgroup 1,806,Clara Yang
G-113,Subgroup 1,811,Fatima Khan
G-113,Subgroup 1,808,Diana Prince
G-113,Subgroup 1,844,Yusuf Bin Sulaiman
G-113,Subgroup 1,849,Zhang Bo
G-113,Subgroup 2,821,Kendall Zhang
G-113,Subgroup 2,813,Grace Young
G-113,Subgroup 2,828,Maya Rahayu
G-113,Subgroup 2,800,Adrian Tan
G-113,Subgroup 2,845,Zahid Bin Rahman
G-113,Subgroup 3,833,Sadia Noor
G-113,Subgroup 3,843,Yara Chen
G-113,Subgroup 3,840,Tess Tsai
G-113,Subgroup 3,804,Bharat Menon
G-113,Subgroup 3,827,Maximus Wright
G-113,Subgroup 4,812,Gia Price
G-113,Subgroup 4,820,Kaitlyn Carter
G-113,Subgroup 4,847,Zain Malik
G-113,Subgroup 4,818,Jamal Santos
G-113,Subgroup 4,814,Han Chen Lim
G-113,Subgroup 5,823,Lara Lim
G-113,Subgroup 5,838,Suman Singh
G-113,Subgroup 5,835,Sherry Tan
G-113,Subgroup 5,830,Oscar Lee
G-113,Subgroup 5,825,Logan Green
G-113,Subgroup 6,834,Samantha Yang
G-113,Subgroup 6,848,Zara Price
G-113,Subgroup 6,837,Sonia Iyer
G-113,Subgroup 6,832,Rohan Tan
G-113,Subgroup 6,801,Ahmad bin Ismail
G-113,Subgroup 7,836,Siti binti Ahmad
G-113,Subgroup 7,802,Alya Binti Mohd
G-113,Subgroup 7,829,Natalie Chen
G-113,Subgroup 7,815,Isaac Wong
G-113,Subgroup 7,824,Leonardo Thomas
G-113,Subgroup 8,809,Elizaveta Antonova
G-113,Subgroup 8,807,Diana Binti Azhar
G-113,Subgroup 8,803,Amina Rahman
G-113,Subgroup 8,841,Vikram Joshi
G-113,Subgroup 8,817,Isaiah Murphy
G-113,Subgroup 9,842,Violet Ward
G-113,Subgroup 9,822,Kimi Wibowo
G-113,Subgroup 9,805,Brayden Torres
G-113,Subgroup 9,819,Jasper Wang
G-113,Subgroup 9,831,Rajiv Mehta
G-113,Subgroup 10,826,Lydia Wang
G-113,Subgroup 10,839,Taojie
G-113,Subgroup 10,816,Isaac Wright
G-113,Subgroup 10,846,Zahrah Binti Noor
G-113,Subgroup 10,810,Farrell Mendoza
G-114,Subgroup 1,858,Cheng Zhang
G-114,Subgroup 1,894,Thea Wang
G-114,Subgroup 1,868,Kabir Singh
G-114,Subgroup 1,874,Maya Zhao
G-114,Subgroup 1,898,Xiao Wei
G-114,Subgroup 2,886,Rosa Tan
G-114,Subgroup 2,869,Kira Foster
G-114,Subgroup 2,872,Lily Tan
G-114,Subgroup 2,888,Sana Malik
G-114,Subgroup 2,883,Rei Takahashi
G-114,Subgroup 3,892,Svetlana Petrovna
G-114,Subgroup 3,896,Wani Binti Azhar
G-114,Subgroup 3,861,Gauri Mehta
G-114,Subgroup 3,867,Jueqi
G-114,Subgroup 3,860,Dong-Wook Choi
G-114,Subgroup 4,862,Gloria Li
G-114,Subgroup 4,865,Iris Lim
G-114,Subgroup 4,873,Luna Tsai
G-114,Subgroup 4,851,Alan Chan
G-114,Subgroup 4,863,Guixiang
G-114,Subgroup 5,879,Nguyen Thi Thanh
G-114,Subgroup 5,875,Miho Nishimura
G-114,Subgroup 5,878,Misha Rani
G-114,Subgroup 5,899,Zachary Tan
G-114,Subgroup 5,895,Troy Wong
G-114,Subgroup 6,850,Abigail Lewis
G-114,Subgroup 6,890,Sofia Cheng
G-114,Subgroup 6,854,Ariana Richardson
G-114,Subgroup 6,882,Ravi Chandran
G-114,Subgroup 6,880,Oki Andri
G-114,Subgroup 7,857,Bella Goh
G-114,Subgroup 7,884,Rida Khan
G-114,Subgroup 7,870,Li Chan
G-114,Subgroup 7,889,Shawn Ng
G-114,Subgroup 7,885,Rohan Sharma
G-114,Subgroup 8,877,Mira Khan
G-114,Subgroup 8,864,Hannah Tan
G-114,Subgroup 8,855,Aubree King
G-114,Subgroup 8,893,Tariq Khan
G-114,Subgroup 8,853,Amit Sharma
G-114,Subgroup 9,891,Sophie Patel
G-114,Subgroup 9,876,Mila Wang
G-114,Subgroup 9,852,Alia Zainal
G-114,Subgroup 9,897,Xander Morris
G-114,Subgroup 9,856,Azman bin Rahman
G-114,Subgroup 10,887,Saira Raza
G-114,Subgroup 10,859,Deepa Sharma
G-114,Subgroup 10,871,Lia Harum
G-114,Subgroup 10,866,Isaac Lee
G-114,Subgroup 10,881,Orion Setiawan
G-115,Subgroup 1,903,Ananya Doshi
G-115,Subgroup 1,917,Isabella Ward
G-115,Subgroup 1,913,Gordon Yip
G-115,Subgroup 1,942,Sanya Ahuja
G-115,Subgroup 1,940,Saira Iqbal
G-115,Subgroup 2,916,Hina Bukhari
G-115,Subgroup 2,902,Amber Chen
G-115,Subgroup 2,931,Nathan Davis
G-115,Subgroup 2,919,James Wright
G-115,Subgroup 2,932,Nathan Diaz
G-115,Subgroup 3,927,Meghan Carter
G-115,Subgroup 3,939,Ryoji Yamamoto
G-115,Subgroup 3,912,Fiona Li
G-115,Subgroup 3,921,Kieran Zhao
G-115,Subgroup 3,901,Alya Binti Zainal
G-115,Subgroup 4,944,Siti Nora
G-115,Subgroup 4,900,Alexander Phillips
G-115,Subgroup 4,906,Aoi Tanaka
G-115,Subgroup 4,936,Pooja Mehra
G-115,Subgroup 4,926,Luna Flores
G-115,Subgroup 5,945,Sophie Tsai
G-115,Subgroup 5,907,Caleb Wright
G-115,Subgroup 5,937,Rhea Wu
G-115,Subgroup 5,910,Derrick Lim
G-115,Subgroup 5,925,Ling Liu
G-115,Subgroup 6,929,Miyuki Nishimura
G-115,Subgroup 6,909,David Stewart
G-115,Subgroup 6,933,Nguyen Van Loc
G-115,Subgroup 6,915,Hendrix Yang
G-115,Subgroup 6,911,Ella Chen
G-115,Subgroup 7,918,Jai Singh
G-115,Subgroup 7,905,Anna Kim
G-115,Subgroup 7,908,Daiki Matsumoto
G-115,Subgroup 7,904,Anaya Shah
G-115,Subgroup 7,934,Nida Rehman
G-115,Subgroup 8,920,Jaxon Young
G-115,Subgroup 8,924,Lilly Wong
G-115,Subgroup 8,943,Shaista Iqbal
G-115,Subgroup 8,928,Mira Agustina
G-115,Subgroup 8,922,Kohei Tanaka
G-115,Subgroup 9,930,Mukesh Kumar
G-115,Subgroup 9,941,Samantha Lim
G-115,Subgroup 9,938,Ryan Edwards
G-115,Subgroup 9,948,Yui Kobayashi
G-115,Subgroup 9,946,Talha Malik
G-115,Subgroup 10,935,Oliver Lim
G-115,Subgroup 10,914,Harry Li
G-115,Subgroup 10,947,Weimin
G-115,Subgroup 10,923,Layla Carter
G-115,Subgroup 10,949,Zhi Yi Lim
G-116,Subgroup 1,951,Aarav Verma
G-116,Subgroup 1,973,Jovian Liu
G-116,Subgroup 1,992,Sophia Yang
G-116,Subgroup 1,955,Amira Hasan
G-116,Subgroup 1,987,Riley Lin
G-116,Subgroup 2,979,Mohammed Hafiz
G-116,Subgroup 2,956,Anu Iyer
G-116,Subgroup 2,960,Derek Adams
G-116,Subgroup 2,976,Lorenzo Wu
G-116,Subgroup 2,970,Harlan Perdana
G-116,Subgroup 3,989,Samuel Patel
G-116,Subgroup 3,978,Maya Ali
G-116,Subgroup 3,954,Amina Begum
G-116,Subgroup 3,961,Derek Lee
G-116,Subgroup 3,974,Jueqi
G-116,Subgroup 4,959,Charlotte Walker
G-116,Subgroup 4,988,Rina Patel
G-116,Subgroup 4,990,Serena Xiao
G-116,Subgroup 4,965,Fengguo
G-116,Subgroup 4,958,Ashok Nair
G-116,Subgroup 5,982,Nguyen Thi Thao
G-116,Subgroup 5,996,Willow Li
G-116,Subgroup 5,977,Lucy Chen
G-116,Subgroup 5,980,Nafisa Shah
G-116,Subgroup 5,983,Nicolas Ramos
G-116,Subgroup 6,999,Zoe Brown
G-116,Subgroup 6,962,Dong Chen
G-116,Subgroup 6,997,Zahra Yousaf
G-116,Subgroup 6,957,Asher Hill
G-116,Subgroup 6,963,Dongmei
G-116,Subgroup 7,991,Sonia Verma
G-116,Subgroup 7,968,Gavin Smith
G-116,Subgroup 7,964,Eric Liu
G-116,Subgroup 7,966,Fern Ng
G-116,Subgroup 7,984,Nina Khan
G-116,Subgroup 8,993,Sophie Martinez
G-116,Subgroup 8,971,Henry Liu
G-116,Subgroup 8,998,Zain Ali
G-116,Subgroup 8,975,Kimberly Lim
G-116,Subgroup 8,950,Aarav Gupta
G-116,Subgroup 9,953,Ahmad Raza
G-116,Subgroup 9,967,Gabriel Edwards
G-116,Subgroup 9,969,Hao Wei Tan
G-116,Subgroup 9,972,Hikaru Matsumoto
G-116,Subgroup 9,952,Adrian Zhang
G-116,Subgroup 10,986,Quinn Lim
G-116,Subgroup 10,994,Suman Verma
G-116,Subgroup 10,981,Nguyen Minh Quang
G-116,Subgroup 10,985,Nurul Aini
G-116,Subgroup 10,995,Tina Ho
G-117,Subgroup 1,1019,Gita Ayu
G-117,Subgroup 1,1013,Ember Chang
G-117,Subgroup 1,1039,Qori Putri
G-117,Subgroup 1,1002,Aidan Scott
G-117,Subgroup 1,1000,Aditya Tan
G-117,Subgroup 2,1030,Kylie Roberts
G-117,Subgroup 2,1016,Farah Binti
G-117,Subgroup 2,1007,Claudia Wang
G-117,Subgroup 2,1008,Daniel Patel
G-117,Subgroup 2,1047,Zane Navarro
G-117,Subgroup 3,1038,Pamela Reyes
G-117,Subgroup 3,1020,Hani Suharni
G-117,Subgroup 3,1027,Katherine Ho
G-117,Subgroup 3,1011,Dustin Zhao
G-117,Subgroup 3,1017,Felix Lim
G-117,Subgroup 4,1045,Ying Yi
G-117,Subgroup 4,1028,Kavita Desai
G-117,Subgroup 4,1031,Leah Tan
G-117,Subgroup 4,1043,Ulysses Chan
G-117,Subgroup 4,1026,Jun Yi Tan
G-117,Subgroup 5,1024,Isabella Miller
G-117,Subgroup 5,1048,Zelda Ong
G-117,Subgroup 5,1042,Tian Yi Tan
G-117,Subgroup 5,1010,Dhruv Sharma
G-117,Subgroup 5,1046,Yuki Sato
G-117,Subgroup 6,1029,Kiran Reddy
G-117,Subgroup 6,1041,Shanice Tan
G-117,Subgroup 6,1040,Rizwan Raza
G-117,Subgroup 6,1049,Zhi Wei Lim
G-117,Subgroup 6,1025,Jin Yu Tan
G-117,Subgroup 7,1018,Fuzheng
G-117,Subgroup 7,1003,Aminah Safwan
G-117,Subgroup 7,1044,Vina Ratnasari
G-117,Subgroup 7,1001,Adrian Lee
G-117,Subgroup 7,1035,Mingyu
G-117,Subgroup 8,1036,Miyuki Takeda
G-117,Subgroup 8,1006,Chloe Zhang
G-117,Subgroup 8,1004,Aurora Price
G-117,Subgroup 8,1009,Derek Martinez
G-117,Subgroup 8,1021,Hao Chen Lee
G-117,Subgroup 9,1015,Farah Ahmed
G-117,Subgroup 9,1014,Evelyn Rodriguez
G-117,Subgroup 9,1005,Chen Ya
G-117,Subgroup 9,1022,Hikaru Tanaka
G-117,Subgroup 9,1032,Liam Ali
G-117,Subgroup 10,1034,Maira Malik
G-117,Subgroup 10,1033,Maira Binti Rahman
G-117,Subgroup 10,1037,Nisha Rani
G-117,Subgroup 10,1012,Dylan Li
G-117,Subgroup 10,1023,Ihsan Rahma
G-118,Subgroup 1,1078,Marcus Lim
G-118,Subgroup 1,1097,Theodore Yang
G-118,Subgroup 1,1092,Seth Li
G-118,Subgroup 1,1090,Riya Bhatia
G-118,Subgroup 1,1065,Gwen Alvarado
G-118,Subgroup 2,1081,Ningyi
G-118,Subgroup 2,1098,Uriah Howard
G-118,Subgroup 2,1068,Isaiah Huang
G-118,Subgroup 2,1096,Tanya Tan
G-118,Subgroup 2,1077,Luna Chen
G-118,Subgroup 3,1056,Chen Liu
G-118,Subgroup 3,1074,Liam Zhang
G-118,Subgroup 3,1079,Maximus Davis
G-118,Subgroup 3,1072,Kylie Torres
G-118,Subgroup 3,1073,Lan Liu
G-118,Subgroup 4,1063,Feng Zhao
G-118,Subgroup 4,1088,Randy Lim
G-118,Subgroup 4,1053,Aleksey Ivanov
G-118,Subgroup 4,1094,Sonya Tan
G-118,Subgroup 4,1052,Aki Nishimura
G-118,Subgroup 5,1069,Jacob Edwards
G-118,Subgroup 5,1095,Sufyan Bin Ramli
G-118,Subgroup 5,1071,Kiran Reddy
G-118,Subgroup 5,1059,Divya Mehta
G-118,Subgroup 5,1050,Aaliyah Brooks
G-118,Subgroup 6,1070,Kendall Smith
G-118,Subgroup 6,1061,Dylan Tan
G-118,Subgroup 6,1064,Guang Li
G-118,Subgroup 6,1093,Shreya Mehta
G-118,Subgroup 6,1080,Neha Gupta
G-118,Subgroup 7,1055,Cameron Carter
G-118,Subgroup 7,1076,Luca Torres
G-118,Subgroup 7,1089,Ravi Reddy
G-118,Subgroup 7,1084,Peyton Simmons
G-118,Subgroup 7,1086,Radhika Iyer
G-118,Subgroup 8,1057,Dane Santos
G-118,Subgroup 8,1099,Zeke Villanueva
G-118,Subgroup 8,1066,Hugo Wong
G-118,Subgroup 8,1085,Qing Zhao
G-118,Subgroup 8,1067,Ika Putri
G-118,Subgroup 9,1082,Noah Yang
G-118,Subgroup 9,1091,Sandeep Sharma
G-118,Subgroup 9,1060,Dorian Yang
G-118,Subgroup 9,1051,Addison Young
G-118,Subgroup 9,1083,Olive James
G-118,Subgroup 10,1087,Rafiq Bin Omar
G-118,Subgroup 10,1058,David Phillips
G-118,Subgroup 10,1075,Linh Vu
G-118,Subgroup 10,1054,Autumn Chen
G-118,Subgroup 10,1062,Eliana Tan
G-119,Subgroup 1,1108,Cassandra Wu
G-119,Subgroup 1,1117,Jing Li
G-119,Subgroup 1,1102,Amelia Young
G-119,Subgroup 1,1137,Ravi Tan
G-119,Subgroup 1,1128,Manoj Pillai
G-119,Subgroup 2,1130,Mila Sanchez
G-119,Subgroup 2,1142,Shayla Wu
G-119,Subgroup 2,1135,Qiao Yu
G-119,Subgroup 2,1119,Kamran Shah
G-119,Subgroup 2,1138,Ryan James
G-119,Subgroup 3,1149,Truong Thi Hai
G-119,Subgroup 3,1112,Emma Lee
G-119,Subgroup 3,1144,Siti Aida
G-119,Subgroup 3,1101,Adriel Chen
G-119,Subgroup 3,1133,Nikhil Kumar
G-119,Subgroup 4,1115,Irina Petrovna
G-119,Subgroup 4,1136,Ravi Kumar
G-119,Subgroup 4,1139,Sabrina Lee
G-119,Subgroup 4,1114,Felix Wong
G-119,Subgroup 4,1127,Malcolm Tan
G-119,Subgroup 5,1146,Sophie Garcia
G-119,Subgroup 5,1147,Sora Nishimura
G-119,Subgroup 5,1134,Priya Reddy
G-119,Subgroup 5,1143,Shazwan Bin Rahman
G-119,Subgroup 5,1120,Karthik Nair
G-119,Subgroup 6,1104,Anoushka Rao
G-119,Subgroup 6,1113,Felicity Tan
G-119,Subgroup 6,1124,Linh Tran
G-119,Subgroup 6,1116,Jackson Yang
G-119,Subgroup 6,1132,Nguyen Van Phuc
G-119,Subgroup 7,1122,Lana Cooper
G-119,Subgroup 7,1107,Carmen Li
G-119,Subgroup 7,1118,Kaitlyn Morris
G-119,Subgroup 7,1103,Andrew Wong
G-119,Subgroup 7,1111,Dante Wong
G-119,Subgroup 8,1129,Mariah Mendoza
G-119,Subgroup 8,1148,Tania Lim
G-119,Subgroup 8,1121,Katrina Tan
G-119,Subgroup 8,1126,Malcolm Chen
G-119,Subgroup 8,1105,Ben Tan
G-119,Subgroup 9,1145,Siti Nur
G-119,Subgroup 9,1131,Mila Torres
G-119,Subgroup 9,1125,Luming
G-119,Subgroup 9,1106,Cai Wei
G-119,Subgroup 9,1100,Adam Patterson
G-119,Subgroup 10,1110,Clara Lee
G-119,Subgroup 10,1140,Sabrina Tan
G-119,Subgroup 10,1141,Seth Li
G-119,Subgroup 10,1109,Christopher Martinez
G-119,Subgroup 10,1123,Liam Walker
G-12,Subgroup 1,1197,Yui Yamamoto
G-12,Subgroup 1,1159,Fabian Navarro
G-12,Subgroup 1,1176,Liam Torres
G-12,Subgroup 1,1153,Anaya Mehta
G-12,Subgroup 1,1155,Ayaan Tan
G-12,Subgroup 2,1196,Vesper Salazar
G-12,Subgroup 2,1189,Siddharth Patel
G-12,Subgroup 2,1152,Adrian Wong
G-12,Subgroup 2,1187,Sadiya Iqbal
G-12,Subgroup 2,1194,Stephen Evans
G-12,Subgroup 3,1182,Nash Tan
G-12,Subgroup 3,1158,Diya Yadav
G-12,Subgroup 3,1171,Jovian Tan
G-12,Subgroup 3,1190,Sienna Zhang
G-12,Subgroup 3,1169,Jin-Ah Park
G-12,Subgroup 4,1183,Nitesh Singh
G-12,Subgroup 4,1174,Kendall Cooper
G-12,Subgroup 4,1167,Isabella Zhao
G-12,Subgroup 4,1161,Fatima Zainal
G-12,Subgroup 4,1185,Rakesh Nair
G-12,Subgroup 5,1179,Malachi Liu
G-12,Subgroup 5,1191,Skye Huang
G-12,Subgroup 5,1162,Freya Li
G-12,Subgroup 5,1180,Meera Reddy
G-12,Subgroup 5,1177,Liam Yip
G-12,Subgroup 6,1199,Zhonghua
G-12,Subgroup 6,1192,Sofia Ali
G-12,Subgroup 6,1165,Huang Wei
G-12,Subgroup 6,1195,Tilly Ramos
G-12,Subgroup 6,1193,Sofia Nelson
G-12,Subgroup 7,1181,Miriam Alvarado
G-12,Subgroup 7,1184,Penny Lim
G-12,Subgroup 7,1175,Kenshin Hayashi
G-12,Subgroup 7,1172,Kai Zhang
G-12,Subgroup 7,1160,Farhan Bin Azhar
G-12,Subgroup 8,1157,Chloe Lee
G-12,Subgroup 8,1166,Ian Alonzo
G-12,Subgroup 8,1198,Yuri Mikhailov
G-12,Subgroup 8,1173,Keegan Li
G-12,Subgroup 8,1163,Hannah Robinson
G-12,Subgroup 9,1186,Ranya Lim
G-12,Subgroup 9,1188,Scarlett Gonzalez
G-12,Subgroup 9,1164,Harper Martinez
G-12,Subgroup 9,1150,Aarav Sinha
G-12,Subgroup 9,1154,Ashlyn Wang
G-12,Subgroup 10,1151,Aarav Tan
G-12,Subgroup 10,1156,Budi Santoso
G-12,Subgroup 10,1178,Lily Nguyen
G-12,Subgroup 10,1170,Jin-Woo Seo
G-12,Subgroup 10,1168,Jayden Smith
G-120,Subgroup 1,1206,Derek Tan
G-120,Subgroup 1,1217,Jessica Lee
G-120,Subgroup 1,1223,Levi Parker
G-120,Subgroup 1,1246,Yani Santoso
G-120,Subgroup 1,1209,Fauzi Bin Zain
G-120,Subgroup 2,1207,Dong-Il Kim
G-120,Subgroup 2,1231,Riku Tanaka
G-120,Subgroup 2,1221,Kai Wei
G-120,Subgroup 2,1212,Jackson Moore
G-120,Subgroup 2,1219,John Walker
G-120,Subgroup 3,1225,Marcus Chen
G-120,Subgroup 3,1227,Oliver Wu
G-120,Subgroup 3,1224,Lucas Gonzalez
G-120,Subgroup 3,1228,Omar Chen
G-120,Subgroup 3,1226,Nolan Foster
G-120,Subgroup 4,1210,Giselle Bautista
G-120,Subgroup 4,1230,Ravi Gupta
G-120,Subgroup 4,1204,Christopher Harris
G-120,Subgroup 4,1203,Charlotte Alexander
G-120,Subgroup 4,1214,Janet Ng
G-120,Subgroup 5,1222,Kang Lei
G-120,Subgroup 5,1237,Samuel Cook
G-120,Subgroup 5,1248,Yasir Shah
G-120,Subgroup 5,1213,Janelle Huang
G-120,Subgroup 5,1205,Deng Li
G-120,Subgroup 6,1234,Samantha Cooper
G-120,Subgroup 6,1202,Briar Young
G-120,Subgroup 6,1249,Yasmin Kaur
G-120,Subgroup 6,1235,Samantha Lee
G-120,Subgroup 6,1208,Faisal Bin Yusof
G-120,Subgroup 7,1211,Isaac Wu
G-120,Subgroup 7,1241,Tina Sun
G-120,Subgroup 7,1201,Ava Rodriguez
G-120,Subgroup 7,1240,Taro Suzuki
G-120,Subgroup 7,1243,Victoria Choi
G-120,Subgroup 8,1232,Rishi Singh
G-120,Subgroup 8,1218,Jing Chen
G-120,Subgroup 8,1239,Sophia White
G-120,Subgroup 8,1229,Rachel Yeo
G-120,Subgroup 8,1216,Jayden Clark
G-120,Subgroup 9,1215,Jasmine Khan
